brand,model,body,color,year,fuel,kilometers,engine,transmission,price,gov
Chevrolet,Lanos,Sedan,Gray,2014,Benzine,59999,1400 - 1500 CC,Manual,135000.0,Alexandria
Chevrolet,Lanos,Sedan,White,2009,Natural Gas,9999,1400 - 1500 CC,Manual,55000.0,Cairo
Chevrolet,Lanos,Sedan,Silver,2014,Benzine,69999,1400 - 1500 CC,Manual,125000.0,Alexandria
Chevrolet,Lanos,Sedan,Silver,2015,Benzine,139999,1600 CC,Manual,127000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2013,Benzine,139999,1400 - 1500 CC,Manual,105000.0,Cairo
Chevrolet,Lanos,Sedan,Other Color,2013,Benzine,139999,1400 - 1500 CC,Manual,125000.0,Qalyubia
Chevrolet,Lanos,Sedan,Black,2011,Benzine,199999,1400 - 1500 CC,Manual,100000.0,Cairo
Chevrolet,Lanos,Sedan,White,2010,Natural Gas,89999,1400 - 1500 CC,Manual,75000.0,Giza
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2011,Natural Gas,19999,1400 - 1500 CC,Manual,93000.0,Red Sea
Chevrolet,Lanos,Sedan,Gray,2015,Benzine,89999,1400 - 1500 CC,Manual,140000.0,Alexandria
Chevrolet,Lanos,Sedan,Other Color,2010,Natural Gas,29999,1400 - 1500 CC,Automatic,85000.0,Giza
Chevrolet,Lanos,Sedan,Red,2012,Benzine,119999,1400 - 1500 CC,Manual,150000.0,Giza
Chevrolet,Lanos,Sedan,Silver,2010,Benzine,159999,1400 - 1500 CC,Manual,105000.0,Gharbia
Chevrolet,Lanos,Sedan,Burgundy,2015,Benzine,39999,1400 - 1500 CC,Manual,132000.0,Gharbia
Chevrolet,Lanos,Sedan,Gray,2016,Benzine,9999,1400 - 1500 CC,Manual,135000.0,Cairo
Chevrolet,Lanos,Sedan,White,2011,Natural Gas,99999,1400 - 1500 CC,Manual,55000.0,Giza
Chevrolet,Lanos,Sedan,Silver,2013,Benzine,200000,1400 - 1500 CC,Manual,95000.0,Sharqia
Chevrolet,Lanos,Sedan,Burgundy,2012,Benzine,139999,1400 - 1500 CC,Manual,100000.0,Cairo
Chevrolet,Lanos,Sedan,Other Color,2010,Benzine,200000,1400 - 1500 CC,Manual,77000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2011,Benzine,159999,1400 - 1500 CC,Manual,100000.0,Giza
Chevrolet,Lanos,Sedan,Gray,2013,Benzine,159999,1400 - 1500 CC,Manual,110000.0,Sharqia
Chevrolet,Lanos,Sedan,Black,2010,Benzine,179999,1400 - 1500 CC,Manual,90000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2013,Benzine,19999,1400 - 1500 CC,Manual,95000.0,Sharqia
Chevrolet,Lanos,Sedan,Gray,2011,Benzine,200000,1400 - 1500 CC,Manual,75000.0,Qalyubia
Chevrolet,Lanos,Sedan,Other Color,2017,Benzine,9999,1400 - 1500 CC,Manual,125000.0,Luxor
Chevrolet,Lanos,Sedan,Gray,2015,Benzine,179999,1600 CC,Manual,125000.0,Beheira
Chevrolet,Lanos,Sedan,Gray,2019,Benzine,79999,1400 - 1500 CC,Manual,170000.0,Alexandria
Chevrolet,Lanos,Sedan,Burgundy,2000,Benzine,49999,1400 - 1500 CC,Manual,70000.0,Alexandria
Chevrolet,Lanos,Sedan,Silver,2011,Benzine,69999,1400 - 1500 CC,Manual,120000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2010,Benzine,200000,1600 CC,Manual,85000.0,Giza
Chevrolet,Lanos,Sedan,Black,2013,Benzine,159999,1400 - 1500 CC,Manual,98000.0,Alexandria
Chevrolet,Lanos,Sedan,Other Color,2017,Benzine,99999,1400 - 1500 CC,Manual,135000.0,Alexandria
Chevrolet,Lanos,Sedan,White,2010,Natural Gas,39999,1400 - 1500 CC,Manual,90000.0,Cairo
Chevrolet,Lanos,Sedan,Silver,2014,Benzine,159999,1400 - 1500 CC,Manual,112000.0,Alexandria
Chevrolet,Lanos,Sedan,Silver,2015,Benzine,69999,1400 - 1500 CC,Manual,125000.0,Gharbia
Chevrolet,Lanos,Sedan,White,2009,Benzine,200000,1400 - 1500 CC,Manual,77000.0,Asyut
Chevrolet,Lanos,Sedan,Burgundy,2012,Benzine,139999,1400 - 1500 CC,Manual,115000.0,Alexandria
Chevrolet,Lanos,Sedan,Burgundy,2016,Benzine,200000,1400 - 1500 CC,Manual,125000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2009,Benzine,79999,1400 - 1500 CC,Manual,75000.0,Fayoum
Chevrolet,Lanos,Sedan,White,2009,Benzine,9999,1400 - 1500 CC,Manual,73000.0,Cairo
Chevrolet,Lanos,Sedan,Silver,2017,Benzine,9999,1400 - 1500 CC,Manual,136000.0,Giza
Chevrolet,Lanos,Sedan,Black,2012,Benzine,119999,1600 CC,Manual,95000.0,Cairo
Chevrolet,Lanos,Sedan,Gray,2013,Benzine,19999,1400 - 1500 CC,Manual,110000.0,Qena
Chevrolet,Lanos,Sedan,Black,2000,Benzine,139999,1400 - 1500 CC,Manual,80000.0,Gharbia
Chevrolet,Lanos,Sedan,Black,2010,Benzine,179999,1400 - 1500 CC,Manual,95000.0,Port Said
Chevrolet,Lanos,Sedan,White,2010,Benzine,119999,1400 - 1500 CC,Manual,91000.0,Cairo
Chevrolet,Lanos,Sedan,Silver,2011,Benzine,159999,1400 - 1500 CC,Manual,85000.0,Cairo
Chevrolet,Lanos,Sedan,Gray,2016,Natural Gas,99999,1400 - 1500 CC,Manual,128000.0,Ismailia
Chevrolet,Lanos,Sedan,Gray,2010,Benzine,89999,1400 - 1500 CC,Manual,100000.0,Dakahlia
Chevrolet,Lanos,Sedan,Gray,2017,Benzine,59999,1400 - 1500 CC,Manual,148000.0,Alexandria
Chevrolet,Lanos,Sedan,Gray,2014,Benzine,159999,1400 - 1500 CC,Manual,110000.0,Giza
Chevrolet,Lanos,Sedan,Other Color,2012,Benzine,159999,1400 - 1500 CC,Manual,110000.0,Alexandria
Chevrolet,Lanos,Sedan,Silver,2009,Benzine,200000,1400 - 1500 CC,Manual,85000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2014,Benzine,139999,1400 - 1500 CC,Manual,113000.0,Sharqia
Chevrolet,Lanos,Sedan,Other Color,2011,Benzine,119999,1400 - 1500 CC,Manual,95000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2012,Benzine,199999,1400 - 1500 CC,Manual,85000.0,Monufia
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2010,Benzine,139999,1400 - 1500 CC,Manual,100000.0,Cairo
Chevrolet,Lanos,Sedan,Other Color,2012,Benzine,159999,1400 - 1500 CC,Manual,100000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2012,Benzine,200000,1400 - 1500 CC,Manual,110000.0,Ismailia
Chevrolet,Lanos,Sedan,White,2009,Natural Gas,59999,1400 - 1500 CC,Manual,85000.0,Cairo
Chevrolet,Lanos,Sedan,White,2010,Benzine,200000,1400 - 1500 CC,Manual,78000.0,Cairo
Chevrolet,Lanos,Sedan,Gray,2014,Benzine,179999,1400 - 1500 CC,Manual,120000.0,Alexandria
Chevrolet,Lanos,Sedan,Gray,2010,Benzine,119999,1400 - 1500 CC,Manual,102000.0,Giza
Chevrolet,Lanos,Sedan,Silver,2011,Benzine,199999,1400 - 1500 CC,Manual,84000.0,Giza
Chevrolet,Lanos,Sedan,Silver,2015,Benzine,200000,1400 - 1500 CC,Manual,87000.0,Qalyubia
Chevrolet,Lanos,Sedan,Other Color,2013,Benzine,119999,1600 CC,Manual,108000.0,Kafr al-Sheikh
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2013,Benzine,89999,1600 CC,Manual,120000.0,Sharqia
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2019,Benzine,119999,1400 - 1500 CC,Manual,155000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2014,Benzine,99999,1600 CC,Manual,92000.0,Dakahlia
Chevrolet,Lanos,Sedan,Gray,2009,Benzine,19999,1400 - 1500 CC,Manual,84000.0,Qalyubia
Chevrolet,Lanos,Sedan,Black,2009,Benzine,200000,1400 - 1500 CC,Manual,81000.0,Giza
Chevrolet,Lanos,Sedan,Black,2011,Benzine,79999,1600 CC,Manual,110000.0,Cairo
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2010,Benzine,139999,1400 - 1500 CC,Manual,90000.0,Gharbia
Chevrolet,Lanos,Sedan,Silver,2011,Benzine,29999,1600 CC,Manual,95000.0,Dakahlia
Chevrolet,Lanos,Sedan,Silver,2015,Benzine,159999,1400 - 1500 CC,Manual,120000.0,Alexandria
Chevrolet,Lanos,Sedan,Burgundy,2010,Benzine,89999,1400 - 1500 CC,Manual,110000.0,Cairo
Chevrolet,Lanos,Sedan,White,2009,Natural Gas,200000,1400 - 1500 CC,Automatic,80000.0,Cairo
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2019,Benzine,79999,1400 - 1500 CC,Manual,140000.0,Qalyubia
Chevrolet,Lanos,Sedan,Black,2010,Benzine,199999,1400 - 1500 CC,Manual,88000.0,Alexandria
Chevrolet,Lanos,Sedan,Burgundy,2012,Benzine,19999,1400 - 1500 CC,Manual,95000.0,Alexandria
Chevrolet,Lanos,Sedan,Gray,2014,Benzine,139999,1400 - 1500 CC,Manual,118000.0,Giza
Chevrolet,Lanos,Sedan,Other Color,2008,Benzine,29999,1400 - 1500 CC,Manual,80000.0,Red Sea
Chevrolet,Lanos,Sedan,Gray,2012,Benzine,119999,1600 CC,Manual,100000.0,Qalyubia
Chevrolet,Lanos,Sedan,Silver,2011,Benzine,179999,1400 - 1500 CC,Manual,100000.0,Dakahlia
Chevrolet,Lanos,Sedan,Gray,2015,Benzine,179999,1600 CC,Manual,130000.0,Beheira
Chevrolet,Lanos,Sedan,Gray,2011,Benzine,19999,1400 - 1500 CC,Manual,95000.0,Sohag
Chevrolet,Lanos,Sedan,Gray,2011,Benzine,19999,1400 - 1500 CC,Manual,105000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2016,Benzine,89999,1400 - 1500 CC,Manual,128000.0,Sharqia
Chevrolet,Lanos,Sedan,Red,2017,Benzine,89999,1400 - 1500 CC,Manual,128000.0,Gharbia
Chevrolet,Lanos,Sedan,Silver,2013,Benzine,19999,1400 - 1500 CC,Manual,110000.0,Dakahlia
Chevrolet,Lanos,Sedan,Silver,2015,Benzine,99999,1400 - 1500 CC,Manual,120000.0,Cairo
Chevrolet,Lanos,Sedan,Red,2016,Natural Gas,29999,1400 - 1500 CC,Manual,130000.0,Suez
Chevrolet,Lanos,Sedan,White,2010,Benzine,19999,1400 - 1500 CC,Manual,75000.0,Cairo
Chevrolet,Lanos,Sedan,White,2012,Benzine,39999,1400 - 1500 CC,Manual,115000.0,Alexandria
Chevrolet,Lanos,Sedan,Beige,2011,Benzine,79999,1400 - 1500 CC,Manual,110000.0,Aswan
Chevrolet,Lanos,Sedan,Silver,2014,Benzine,200000,1400 - 1500 CC,Manual,170000.0,Gharbia
Chevrolet,Lanos,Sedan,Burgundy,2009,Benzine,179999,1400 - 1500 CC,Manual,77000.0,Monufia
Chevrolet,Lanos,Sedan,Burgundy,2011,Benzine,99999,1400 - 1500 CC,Manual,110000.0,Alexandria
Chevrolet,Lanos,Sedan,Burgundy,2011,Benzine,200000,1400 - 1500 CC,Manual,80000.0,Cairo
Chevrolet,Lanos,Sedan,Silver,2017,Benzine,159999,1400 - 1500 CC,Manual,133000.0,Sharqia
Chevrolet,Lanos,Sedan,Other Color,2009,Benzine,119999,1400 - 1500 CC,Manual,70000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2009,Benzine,159999,1400 - 1500 CC,Manual,85000.0,Cairo
Chevrolet,Lanos,Sedan,Gray,2010,Benzine,200000,1600 CC,Manual,93000.0,Cairo
Chevrolet,Lanos,Sedan,Gray,2010,Benzine,199999,1400 - 1500 CC,Manual,90000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2010,Benzine,139999,1400 - 1500 CC,Manual,100000.0,Sharqia
Chevrolet,Lanos,Sedan,Black,2012,Benzine,159999,1400 - 1500 CC,Manual,90000.0,Monufia
Chevrolet,Lanos,Sedan,Silver,2009,Natural Gas,200000,1400 - 1500 CC,Manual,84000.0,Suez
Chevrolet,Lanos,Sedan,Burgundy,2011,Benzine,9999,1400 - 1500 CC,Manual,95000.0,Giza
Chevrolet,Lanos,Sedan,Other Color,2017,Benzine,39999,1600 CC,Manual,140000.0,Suez
Chevrolet,Lanos,Sedan,Red,2017,Benzine,159999,1400 - 1500 CC,Manual,140000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2013,Benzine,99999,1400 - 1500 CC,Manual,120000.0,Gharbia
Chevrolet,Lanos,Sedan,Gray,2013,Benzine,159999,1400 - 1500 CC,Manual,99000.0,Sharqia
Chevrolet,Lanos,Sedan,Red,2016,Benzine,79999,1400 - 1500 CC,Manual,126000.0,Alexandria
Chevrolet,Lanos,Sedan,Red,2013,Benzine,139999,1400 - 1500 CC,Manual,120000.0,Giza
Chevrolet,Lanos,Sedan,Silver,2014,Benzine,200000,1400 - 1500 CC,Manual,110000.0,Alexandria
Chevrolet,Lanos,Sedan,Gray,2009,Benzine,200000,1400 - 1500 CC,Manual,79000.0,Gharbia
Chevrolet,Lanos,Sedan,Other Color,2010,Benzine,199999,1400 - 1500 CC,Manual,82000.0,Sohag
Chevrolet,Lanos,Sedan,White,2009,Natural Gas,29999,1400 - 1500 CC,Manual,72000.0,Sharqia
Chevrolet,Lanos,Sedan,Gray,2011,Benzine,19999,1400 - 1500 CC,Manual,110000.0,Minya
Chevrolet,Lanos,Sedan,Black,2009,Benzine,179999,1400 - 1500 CC,Manual,82000.0,Giza
Chevrolet,Lanos,Sedan,Silver,2018,Benzine,19999,1400 - 1500 CC,Manual,155000.0,Sohag
Chevrolet,Lanos,Sedan,White,2011,Benzine,69999,1400 - 1500 CC,Manual,100000.0,Damietta
Chevrolet,Lanos,Sedan,Other Color,2010,Benzine,159999,1600 CC,Manual,107000.0,Minya
Chevrolet,Lanos,Sedan,White,2011,Natural Gas,29999,1600 CC,Manual,57000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2010,Benzine,179999,1400 - 1500 CC,Manual,88000.0,Suez
Chevrolet,Lanos,Sedan,White,2011,Natural Gas,200000,1600 CC,Manual,78000.0,Cairo
Chevrolet,Lanos,Sedan,Other Color,2009,Benzine,199999,1400 - 1500 CC,Manual,75000.0,Qalyubia
Chevrolet,Lanos,Sedan,Silver,2014,Benzine,179999,1600 CC,Manual,110000.0,Monufia
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2017,Benzine,79999,1400 - 1500 CC,Manual,143000.0,Cairo
Chevrolet,Lanos,Sedan,Gray,2014,Benzine,159999,1400 - 1500 CC,Manual,110000.0,Gharbia
Chevrolet,Lanos,Sedan,Gray,2015,Benzine,9999,1400 - 1500 CC,Manual,125000.0,Alexandria
Chevrolet,Lanos,Sedan,Gray,2014,Benzine,9999,1400 - 1500 CC,Manual,130000.0,Dakahlia
Chevrolet,Lanos,Sedan,Black,2010,Benzine,199999,1600 CC,Manual,98000.0,Cairo
Chevrolet,Lanos,Sedan,Gray,2010,Benzine,29999,1400 - 1500 CC,Manual,98000.0,Suez
Chevrolet,Lanos,Sedan,Silver,2011,Natural Gas,19999,1400 - 1500 CC,Manual,98000.0,Sharqia
Chevrolet,Lanos,Sedan,Black,2014,Benzine,69999,1400 - 1500 CC,Manual,110000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2012,Benzine,159999,1400 - 1500 CC,Manual,110000.0,Sharqia
Chevrolet,Lanos,Sedan,Gray,2014,Benzine,199999,1400 - 1500 CC,Manual,100000.0,Cairo
Chevrolet,Lanos,Sedan,Red,2010,Benzine,199999,1400 - 1500 CC,Manual,110000.0,Qalyubia
Chevrolet,Lanos,Sedan,Gray,2010,Benzine,159999,1400 - 1500 CC,Manual,90000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2014,Benzine,89999,1400 - 1500 CC,Manual,120000.0,Giza
Chevrolet,Lanos,Sedan,Burgundy,2014,Benzine,89999,1400 - 1500 CC,Manual,100000.0,Fayoum
Chevrolet,Lanos,Sedan,Burgundy,2013,Benzine,19999,1400 - 1500 CC,Manual,105000.0,Qalyubia
Chevrolet,Lanos,Sedan,Red,2013,Benzine,29999,1400 - 1500 CC,Manual,105000.0,Qalyubia
Chevrolet,Lanos,Sedan,Other Color,2013,Benzine,199999,1400 - 1500 CC,Manual,87000.0,Red Sea
Chevrolet,Lanos,Sedan,Gray,2016,Benzine,159999,1400 - 1500 CC,Manual,118000.0,Sharqia
Chevrolet,Lanos,Sedan,White,2011,Benzine,200000,1600 CC,Manual,68000.0,Qalyubia
Chevrolet,Lanos,Sedan,Other Color,2012,Benzine,119999,1400 - 1500 CC,Manual,105000.0,Alexandria
Chevrolet,Lanos,Sedan,Black,2017,Benzine,9999,1400 - 1500 CC,Manual,132000.0,Alexandria
Chevrolet,Lanos,Sedan,White,2010,Natural Gas,9999,1400 - 1500 CC,Manual,78000.0,Qalyubia
Chevrolet,Lanos,Sedan,Burgundy,2015,Benzine,159999,1400 - 1500 CC,Manual,125000.0,Alexandria
Chevrolet,Lanos,Sedan,Gray,2013,Benzine,139999,1400 - 1500 CC,Manual,110000.0,Cairo
Chevrolet,Lanos,Sedan,White,2009,Natural Gas,9999,1400 - 1500 CC,Manual,70000.0,Suez
Chevrolet,Lanos,Sedan,White,2012,Benzine,89999,1400 - 1500 CC,Manual,90000.0,Dakahlia
Chevrolet,Lanos,Sedan,Burgundy,2014,Benzine,179999,1400 - 1500 CC,Manual,70000.0,Giza
Chevrolet,Lanos,Sedan,Burgundy,2011,Benzine,159999,1400 - 1500 CC,Manual,100000.0,Cairo
Chevrolet,Lanos,Sedan,White,2010,Natural Gas,19999,1400 - 1500 CC,Manual,60000.0,Cairo
Chevrolet,Lanos,Sedan,Other Color,2013,Benzine,19999,1400 - 1500 CC,Manual,100000.0,Cairo
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2003,Benzine,159999,1400 - 1500 CC,Manual,68000.0,Monufia
Chevrolet,Lanos,Sedan,Silver,2017,Benzine,9999,1400 - 1500 CC,Manual,137000.0,Alexandria
Chevrolet,Lanos,Sedan,Silver,2014,Benzine,119999,1400 - 1500 CC,Manual,108000.0,Sharqia
Chevrolet,Lanos,Sedan,Silver,2011,Natural Gas,99999,1400 - 1500 CC,Manual,95000.0,Alexandria
Chevrolet,Lanos,Sedan,Burgundy,2011,Benzine,9999,1600 CC,Manual,85000.0,Giza
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2016,Benzine,79999,1400 - 1500 CC,Manual,127000.0,Gharbia
Chevrolet,Lanos,Sedan,Gray,2016,Benzine,29999,1400 - 1500 CC,Manual,130000.0,Qalyubia
Chevrolet,Lanos,Sedan,Gray,2010,Benzine,200000,1400 - 1500 CC,Manual,70000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2014,Benzine,59999,1400 - 1500 CC,Manual,132000.0,Giza
Chevrolet,Lanos,Sedan,Silver,2016,Benzine,99999,1600 CC,Manual,120000.0,Monufia
Chevrolet,Lanos,Sedan,Yellow,2015,Benzine,119999,1400 - 1500 CC,Manual,155000.0,Alexandria
Chevrolet,Lanos,Sedan,Burgundy,2012,Benzine,9999,1400 - 1500 CC,Manual,115000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2019,Benzine,59999,1400 - 1500 CC,Manual,155000.0,Cairo
Chevrolet,Lanos,Sedan,Yellow,2015,Benzine,200000,1400 - 1500 CC,Manual,165000.0,Alexandria
Chevrolet,Lanos,Sedan,White,2011,Benzine,39999,1400 - 1500 CC,Manual,90000.0,Cairo
Chevrolet,Lanos,Sedan,Gray,2010,Benzine,139999,1600 CC,Manual,100000.0,Alexandria
Chevrolet,Lanos,Sedan,Burgundy,2007,Benzine,19999,1600 CC,Manual,95000.0,Giza
Chevrolet,Lanos,Sedan,Gray,2013,Benzine,139999,1400 - 1500 CC,Manual,90000.0,Gharbia
Chevrolet,Lanos,Sedan,Silver,2010,Benzine,9999,1400 - 1500 CC,Manual,93000.0,Alexandria
Chevrolet,Lanos,Sedan,Gray,2010,Benzine,119999,1400 - 1500 CC,Manual,88000.0,Alexandria
Chevrolet,Lanos,Sedan,Burgundy,2012,Benzine,199999,1600 CC,Manual,100000.0,Giza
Chevrolet,Lanos,Sedan,Black,2012,Natural Gas,159999,1600 CC,Manual,89000.0,Alexandria
Chevrolet,Lanos,Sedan,Gray,2011,Benzine,200000,1400 - 1500 CC,Manual,100000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2016,Benzine,59999,1400 - 1500 CC,Manual,122000.0,Sharqia
Chevrolet,Lanos,Sedan,Gray,2011,Benzine,139999,1400 - 1500 CC,Manual,95000.0,Giza
Chevrolet,Lanos,Sedan,Black,2015,Benzine,79999,1400 - 1500 CC,Manual,125000.0,Asyut
Chevrolet,Lanos,Sedan,Black,2009,Benzine,79999,1400 - 1500 CC,Manual,82500.0,Cairo
Chevrolet,Lanos,Sedan,Black,2014,Benzine,89999,1400 - 1500 CC,Manual,115000.0,Cairo
Chevrolet,Lanos,Sedan,Gray,2013,Benzine,19999,1400 - 1500 CC,Manual,130000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2014,Benzine,69999,1400 - 1500 CC,Manual,120000.0,Asyut
Chevrolet,Lanos,Sedan,Black,2013,Benzine,200000,1400 - 1500 CC,Manual,110000.0,Giza
Chevrolet,Lanos,Sedan,Black,2013,Benzine,200000,1400 - 1500 CC,Manual,90000.0,Giza
Chevrolet,Lanos,Sedan,Black,2013,Benzine,19999,1400 - 1500 CC,Manual,93000.0,Alexandria
Chevrolet,Lanos,Sedan,Burgundy,2012,Benzine,89999,1400 - 1500 CC,Manual,108000.0,Alexandria
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2016,Benzine,119999,1400 - 1500 CC,Manual,127000.0,Cairo
Chevrolet,Lanos,Sedan,White,2009,Natural Gas,29999,1400 - 1500 CC,Manual,80000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2012,Benzine,139999,1600 CC,Manual,105000.0,Gharbia
Chevrolet,Lanos,Sedan,Black,2014,Benzine,199999,1400 - 1500 CC,Manual,150000.0,Alexandria
Chevrolet,Lanos,Sedan,Gray,2012,Benzine,29999,1400 - 1500 CC,Manual,100000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2015,Benzine,139999,1600 CC,Manual,120000.0,South Sinai
Chevrolet,Lanos,Sedan,Burgundy,2009,Benzine,159999,1600 CC,Manual,90000.0,Alexandria
Chevrolet,Lanos,Sedan,White,2011,Benzine,159999,1600 CC,Manual,83000.0,Giza
Chevrolet,Lanos,Sedan,White,2010,Benzine,19999,1400 - 1500 CC,Manual,70000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2014,Benzine,49999,1400 - 1500 CC,Manual,170000.0,Alexandria
Chevrolet,Lanos,Sedan,Gray,2014,Benzine,159999,1400 - 1500 CC,Manual,110000.0,Ismailia
Chevrolet,Lanos,Sedan,Burgundy,2015,Benzine,19999,1400 - 1500 CC,Manual,120000.0,Giza
Chevrolet,Lanos,Sedan,Gray,2010,Benzine,49999,1400 - 1500 CC,Manual,85000.0,Alexandria
Chevrolet,Lanos,Sedan,Burgundy,2010,Benzine,119999,1400 - 1500 CC,Manual,85000.0,Qalyubia
Chevrolet,Lanos,Sedan,Black,2010,Benzine,200000,1400 - 1500 CC,Manual,75000.0,Sharqia
Chevrolet,Lanos,Sedan,Black,2013,Benzine,139999,1400 - 1500 CC,Manual,98000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2015,Benzine,59999,1400 - 1500 CC,Manual,136000.0,Alexandria
Chevrolet,Lanos,Sedan,Silver,2013,Benzine,79999,1400 - 1500 CC,Manual,113000.0,Sharqia
Chevrolet,Lanos,Sedan,Gray,2013,Benzine,139999,1400 - 1500 CC,Manual,120000.0,Giza
Chevrolet,Lanos,Sedan,Gray,2010,Benzine,200000,1400 - 1500 CC,Manual,90000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2010,Benzine,179999,1400 - 1500 CC,Manual,80000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2014,Benzine,159999,1400 - 1500 CC,Manual,105000.0,Alexandria
Chevrolet,Lanos,Sedan,Black,2016,Natural Gas,139999,1400 - 1500 CC,Manual,150000.0,Alexandria
Chevrolet,Lanos,Sedan,Silver,2011,Benzine,139999,1400 - 1500 CC,Manual,108000.0,Gharbia
Chevrolet,Lanos,Sedan,Black,2009,Benzine,89999,1400 - 1500 CC,Manual,90000.0,Qalyubia
Chevrolet,Lanos,Sedan,Silver,2014,Benzine,159999,1400 - 1500 CC,Manual,110000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2016,Benzine,89999,1400 - 1500 CC,Manual,130000.0,Alexandria
Chevrolet,Lanos,Sedan,Black,2013,Benzine,19999,1400 - 1500 CC,Manual,110000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2009,Benzine,139999,1600 CC,Manual,95000.0,Alexandria
Chevrolet,Lanos,Sedan,Burgundy,2012,Benzine,139999,1400 - 1500 CC,Automatic,110000.0,Alexandria
Chevrolet,Lanos,Sedan,Burgundy,2010,Benzine,179999,1400 - 1500 CC,Manual,89000.0,Minya
Chevrolet,Lanos,Sedan,White,2010,Benzine,139999,1400 - 1500 CC,Manual,65000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2013,Benzine,9999,1400 - 1500 CC,Manual,118000.0,Giza
Chevrolet,Lanos,Sedan,White,2010,Benzine,29999,1600 CC,Manual,65000.0,Giza
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2011,Benzine,69999,1400 - 1500 CC,Manual,85000.0,Giza
Chevrolet,Lanos,Sedan,Silver,2011,Benzine,179999,1400 - 1500 CC,Manual,95000.0,Giza
Chevrolet,Lanos,Sedan,Silver,2012,Benzine,179999,1400 - 1500 CC,Manual,88000.0,Sharqia
Chevrolet,Lanos,Sedan,Burgundy,2013,Benzine,89999,1400 - 1500 CC,Manual,95000.0,Giza
Chevrolet,Lanos,Sedan,Burgundy,2015,Benzine,119999,1400 - 1500 CC,Manual,105000.0,Cairo
Chevrolet,Lanos,Sedan,Gray,2016,Benzine,9999,1400 - 1500 CC,Manual,130000.0,Giza
Chevrolet,Lanos,Sedan,White,2015,Natural Gas,200000,1600 CC,Manual,85000.0,Cairo
Chevrolet,Lanos,Sedan,Black,2011,Benzine,200000,1600 CC,Manual,120000.0,Gharbia
Chevrolet,Lanos,Sedan,Black,2013,Benzine,89999,1400 - 1500 CC,Manual,100000.0,Gharbia
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2012,Benzine,159999,1400 - 1500 CC,Manual,95000.0,Cairo
Chevrolet,Lanos,Sedan,White,2010,Natural Gas,200000,1600 CC,Manual,65000.0,Sharqia
Chevrolet,Lanos,Sedan,Silver,2013,Benzine,89999,1600 CC,Manual,120000.0,Cairo
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2016,Benzine,99999,1400 - 1500 CC,Manual,135000.0,Red Sea
Chevrolet,Lanos,Sedan,Black,2011,Benzine,179999,1400 - 1500 CC,Manual,95000.0,Alexandria
Chevrolet,Lanos,Sedan,Silver,2013,Benzine,9999,1600 CC,Manual,126000.0,Cairo
Chevrolet,Lanos,Sedan,Burgundy,2011,Benzine,159999,1600 CC,Manual,85000.0,Cairo
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2015,Benzine,99999,1400 - 1500 CC,Manual,120000.0,Giza
Chevrolet,Lanos,Sedan,White,2010,Benzine,49999,1400 - 1500 CC,Manual,60000.0,Cairo
